origin,destination,avg_route_delay
DEN,SAF,15.105263157894736
DEN,SAN,3.414975845410628
DEN,SAT,8.752380952380953
DEN,SAV,-1.5142857142857142
DEN,SBA,9.377394636015326
DEN,SBP,7.222857142857142
DEN,SDF,13.14179104477612
DEN,SEA,5.2291737504250255
DEN,SFO,4.879761358421294
DEN,SGF,2.423076923076923
DEN,SGU,0.14714714714714713
DEN,SHR,6.438095238095238
DEN,SHV,11.19047619047619
DEN,SJC,3.9493891797556717
DEN,SLC,6.551317829457364
DEN,SLN,-1.2773109243697478
DEN,SMF,6.563389391979301
DEN,SNA,1.572405220633934
DEN,SRQ,20.814285714285713
DEN,STL,6.707843137254902
DEN,STS,-4.285714285714286
DEN,SUN,1.286764705882353
DEN,SUX,11.011494252873563
DEN,SYR,6.5966386554621845
DEN,TPA,5.212218649517685
DEN,TUL,7.652618135376756
DEN,TUS,8.814851485148514
DEN,TVC,10.296296296296296
DEN,TWF,-7.107142857142857
DEN,TYR,-8.428571428571429
DEN,TYS,7.460377358490566
DEN,VEL,1.5298507462686568
DEN,VPS,-0.43478260869565216
DEN,WYS,-4.333333333333333
DEN,XNA,8.698473282442748
DEN,XWA,13.513011152416357
DFW,ABI,3.4389140271493215
DFW,ABQ,7.968208092485549
DFW,ACT,1.4207407407407406
DFW,AEX,-1.2355289421157685
DFW,AGS,9.81592039800995
DFW,AMA,9.190283400809717
DFW,ANC,21.07547169811321
DFW,ASE,12.524416135881104
DFW,ATL,7.691639522258415
DFW,AUS,11.944444444444445
DFW,AVL,6.176211453744493
DFW,BDL,12.412280701754385
DFW,BFL,18.569444444444443
DFW,BGR,-4.666666666666667
DFW,BHM,14.791962174940899
DFW,BIL,-1.8239700374531835
DFW,BIS,7.5390334572490705
DFW,BKG,19.5
DFW,BMI,19.27777777777778
DFW,BNA,10.234361968306922
DFW,BOI,3.2168367346938775
DFW,BOS,9.660570592538406
DFW,BPT,-2.9053398058252426
DFW,BRO,2.0
DFW,BTR,1.9182926829268292
DFW,BTV,-1.4545454545454546
DFW,BUF,15.219101123595506
DFW,BUR,10.892086330935252
DFW,BWI,6.015827338129497
DFW,BZN,14.88679245283019
DFW,CAE,10.955678670360111
DFW,CHA,3.9288990825688073
DFW,CHS,12.133333333333333
DFW,CID,10.506666666666666
DFW,CLE,8.533026113671275
DFW,CLL,0.8793969849246231
DFW,CLT,7.260347930413917
DFW,CMH,16.109546165884193
DFW,CMI,3.81055900621118
DFW,COS,6.957026713124274
DFW,COU,7.341176470588235
DFW,CRP,3.627546071774976
DFW,CSG,-1.7719298245614035
DFW,CVG,6.626744186046512
DFW,CYS,-1.9857142857142858
DFW,DAB,-1.9166666666666667
DFW,DAY,3.688679245283019
DFW,DCA,4.224072672218017
DFW,DEN,9.157320872274143
DFW,DRO,9.104950495049504
DFW,DRT,2.0855018587360594
DFW,DSM,12.034129692832764
DFW,DTW,2.641935483870968
DFW,ECP,16.872180451127818
DFW,EGE,17.036585365853657
DFW,ELP,13.375661375661375
DFW,EUG,15.466666666666667
DFW,EVV,3.570588235294118
DFW,EWR,9.74802584350323
DFW,EYW,20.776315789473685
DFW,FAI,11.090909090909092
DFW,FAR,1.5960912052117264
DFW,FAT,9.413533834586467
DFW,FAY,2.533333333333333
DFW,FCA,1.6842105263157894
DFW,FLG,4.548275862068966
DFW,FLL,9.500763358778626
DFW,FSD,17.663438256658594
DFW,FSM,4.787301587301587
DFW,FWA,6.054285714285714
DFW,GCK,4.228228228228228
DFW,GEG,23.012931034482758
DFW,GGG,0.6498740554156172
DFW,GJT,2.105154639175258
DFW,GNV,3.0190114068441063
DFW,GPT,7.168269230769231
DFW,GRB,-26.0
DFW,GRI,-2.032967032967033
DFW,GRK,2.0155601659751037
DFW,GRR,9.945175438596491
DFW,GSO,8.648717948717948
DFW,GSP,9.040650406504065
DFW,GUC,6.682539682539683
DFW,HDN,0.5138888888888888
DFW,HHH,21.4
DFW,HNL,0.13029315960912052
DFW,HOU,17.12067260138477
DFW,HRL,1.8972868217054264
DFW,HSV,5.264322916666667
DFW,IAD,8.51900393184797
DFW,IAH,9.733779001179709
DFW,ICT,11.977635782747603
DFW,IDA,13.526717557251908
DFW,ILM,5.977186311787072
DFW,IND,10.228682170542635
DFW,JAC,1.4068441064638784
DFW,JAN,6.911699779249449
DFW,JAX,8.997524752475247
DFW,JFK,8.744055944055944
DFW,JLN,0.764102564102564
DFW,KOA,-2.225806451612903
DFW,LAS,12.458975426905456
DFW,LAW,3.8472998137802605
DFW,LAX,6.4453125
DFW,LBB,7.461095100864553
DFW,LCH,2.2725225225225225
DFW,LEX,4.394396551724138
DFW,LFT,11.588873812754409
DFW,LGA,5.069472012703454
DFW,LGB,2.0
DFW,LIT,5.232558139534884
DFW,LRD,1.9854604200323103
DFW,MAF,6.138738738738739
DFW,MCI,8.428312159709618
DFW,MCO,13.27035175879397
DFW,MDT,3.9740259740259742
DFW,MDW,31.666666666666668
DFW,MEI,7.98
DFW,MEM,11.252479711451759
DFW,MFE,13.947013487475916
DFW,MGM,13.92137592137592
DFW,MHK,3.9269911504424777
DFW,MIA,10.751696832579185
DFW,MKE,7.85408560311284
DFW,MLB,-30.5
DFW,MLI,10.9875
DFW,MLU,1.5440180586907448
DFW,MOB,8.341796875
DFW,MRY,1.4956140350877194
DFW,MSN,13.062222222222223
DFW,MSO,1.5601659751037344
DFW,MSP,7.021045918367347
DFW,MSY,12.272006344171293
DFW,MTJ,6.272388059701493
DFW,MYR,9.395061728395062
DFW,OAK,0.21428571428571427
DFW,OGG,5.297872340425532
DFW,OKC,8.009893455098934
DFW,OMA,9.56964006259781
DFW,ONT,11.888771186440678
DFW,ORD,5.699432221433641
DFW,ORF,9.867007672634271
DFW,PBI,5.433408577878104
DFW,PDX,7.475315729047073
DFW,PHL,10.282087447108603
DFW,PHX,10.45111226073461
DFW,PIA,14.296774193548387
DFW,PIB,6.623376623376624
DFW,PIT,7.206422018348624
DFW,PNS,12.908
DFW,PSP,8.73758865248227
DFW,PWM,6.0
DFW,RAP,9.597590361445784
DFW,RDU,6.813199105145414
DFW,RIC,10.118421052631579
DFW,RNO,3.8336594911937376
DFW,ROC,-24.0
DFW,ROW,0.979539641943734
DFW,RSW,9.816993464052288
DFW,SAF,6.378181818181818
DFW,SAN,10.03843466107617
DFW,SAT,10.470663265306122
DFW,SAV,14.182320441988951
DFW,SBA,9.706231454005934
DFW,SBN,9.7966573816156
DFW,SBP,6.374501992031872
DFW,SDF,10.585253456221198
DFW,SEA,6.4953271028037385
DFW,SFO,12.366788321167883
DFW,SGF,5.15934065934066
DFW,SGU,6.644736842105263
DFW,SHV,2.954108858057631
DFW,SJC,6.032629558541267
DFW,SJT,-1.300531914893617
DFW,SJU,14.819383259911895
DFW,SLC,11.426180514046623
DFW,SMF,13.193766937669377
DFW,SNA,1.757689422355589
DFW,SPI,8.617747440273037
DFW,SPS,-2.01
DFW,SRQ,5.465909090909091
DFW,STL,9.762452107279694
DFW,STS,-2.5547445255474455
DFW,STT,3.4680851063829787
DFW,SUX,7.708333333333333
DFW,SWO,0.4411764705882353
DFW,SYR,21.0375
DFW,TLH,5.584951456310679
DFW,TPA,10.933333333333334
DFW,TRI,-1.0864197530864197
DFW,TUL,10.264296754250386
DFW,TUS,9.971830985915492
DFW,TVC,24.166666666666668
DFW,TXK,2.8897196261682243
DFW,TYR,1.1317957166392092
DFW,TYS,11.378930817610064
DFW,VPS,9.774897680763983
DFW,XNA,4.779714738510301
DFW,YUM,13.71957671957672
DHN,ATL,-3.56935817805383
DIK,DEN,8.724137931034482
DLG,AKN,2.3333333333333335
DLG,ANC,5.694656488549619
DLH,LNK,0.0
DLH,MSP,-0.8862019914651493
DLH,ORD,9.6
DRO,DEN,10.218562874251496
DRO,DFW,8.562992125984252
DRO,IAH,-7.5
DRO,LAS,4.833333333333333
DRO,LAX,-11.428571428571429
DRO,ORD,1.6666666666666667
DRO,PHX,4.178571428571429
DRO,SLC,9.666666666666666
DRT,DFW,3.6535714285714285
DSM,ATL,0.17484008528784648
DSM,AUS,2.125
DSM,AZA,16.135135135135137
DSM,BNA,9.63888888888889
DSM,CLT,5.721698113207547
DSM,DCA,-3.5037037037037035
DSM,DEN,1.8905359179019385
DSM,DFW,6.8493150684931505
DSM,DTW,-6.708240534521158
DSM,EWR,-8.076923076923077
DSM,FLL,2.1333333333333333
DSM,HOU,16.41176470588235
DSM,IAH,3.1717791411042944
DSM,LAS,15.6
DSM,LAX,-8.947368421052632
DSM,LGA,-1.8993288590604027
DSM,MCO,-1.6071428571428572
DSM,MIA,-2.272727272727273
DSM,MSP,-5.288188976377953
DSM,ORD,5.354280510018215
DSM,PDX,-1.2
DSM,PGD,34.317460317460316
DSM,PHL,-2.3855421686746987
DSM,PHX,0.978328173374613
DSM,PIE,18.666666666666668
DSM,PSP,1.8333333333333333
DSM,SAN,18.266666666666666
DSM,SFB,12.935064935064934
DSM,SLC,-3.3013698630136985
DSM,SNA,25.473684210526315
DSM,SRQ,13.0
DSM,STL,-3.047923322683706
DSM,VPS,14.619047619047619
DTW,ABE,-1.3273809523809523
DTW,ALB,3.25673249551167
DTW,ANC,-4.5
DTW,APN,-0.8930232558139535
DTW,ATL,-1.9122242647058822
DTW,ATW,6.037470725995316
DTW,AUS,0.6294416243654822
DTW,AVL,-13.666666666666666
DTW,AVP,9.991304347826087
DTW,AZO,-0.38611713665943603
DTW,BDL,-0.10606060606060606
DTW,BGM,-1.7115384615384615
DTW,BGR,26.25
DTW,BHM,1.684782608695652
DTW,BMI,13.041666666666666
DTW,BNA,-2.578290105667627
DTW,BOS,3.2829268292682925
DTW,BTV,-1.0604229607250755
DTW,BUF,4.4205933682373475
DTW,BWI,1.2812202097235463
DTW,BZN,-5.555555555555555
DTW,CHA,1.026143790849673
DTW,CHS,-0.07446808510638298
DTW,CID,-1.754325259515571
DTW,CIU,-3.8914285714285715
DTW,CLE,0.9002770083102493
DTW,CLT,-2.5120320855614975
DTW,CMH,-0.46604527296937415
DTW,CVG,-0.641399416909621
DTW,CWA,0.66
DTW,DAB,33.0
DTW,DAL,-0.48936170212765956
DTW,DAY,-2.0
DTW,DCA,0.39489885664028146
DTW,DEN,-0.12861491628614916
DTW,DFW,3.7826617826617825
DTW,DSM,-2.0260047281323876
DTW,ELM,2.3176100628930816
DTW,ERI,3.712871287128713
DTW,ESC,3.4273127753303965
DTW,EVV,-1.422680412371134
DTW,EWR,7.955092221331195
DTW,FLL,5.93712316968131
DTW,FWA,-1.7353951890034365
DTW,GRB,-0.966796875
DTW,GRR,0.9382716049382716
DTW,GSO,1.923529411764706
DTW,GSP,1.5588235294117647
DTW,HNL,1.5555555555555556
DTW,HOU,-8.28
DTW,HPN,9.226361031518625
DTW,HSV,5.943396226415095
DTW,IAD,3.517761033369214
DTW,IAH,2.8346094946401226
DTW,IMT,-2.958041958041958
DTW,IND,-1.469361147327249
DTW,ITH,-1.1271186440677967
DTW,JAC,-8.2
DTW,JAX,-0.3366013071895425
DTW,JFK,6.06801007556675
DTW,LAN,1.8577075098814229
DTW,LAS,0.23885793871866295
DTW,LAX,1.3071129707112972
DTW,LEX,0.6728395061728395
DTW,LGA,2.9441210710128054
DTW,LIT,-2.909090909090909
DTW,LSE,-2.12
DTW,MBS,0.15939278937381404
DTW,MCI,-2.207317073170732
DTW,MCO,4.796182266009852
DTW,MDT,4.155555555555556
DTW,MDW,-0.5408388520971302
DTW,MEM,-0.9447674418604651
DTW,MHT,-4.205128205128205
DTW,MIA,1.2755905511811023
DTW,MKE,2.652173913043478
DTW,MLI,7.655555555555556
DTW,MQT,5.5910931174089065
DTW,MSN,1.645973154362416
DTW,MSP,-2.833188531711555
DTW,MSY,-2.5436241610738257
DTW,MYR,-0.5625
DTW,OAK,8.296296296296296
DTW,OKC,8.285714285714286
DTW,OMA,7.623409669211196
DTW,ORD,3.3793698748381527
DTW,ORF,1.6926952141057934
DTW,ORH,0.025
DTW,PBI,-4.229629629629629
DTW,PDX,-4.177215189873418
DTW,PHL,-0.6116584564860427
DTW,PHX,-0.4665409990574929
DTW,PIT,4.634722222222222
DTW,PLN,0.5024875621890548
DTW,PVD,10.835329341317365
DTW,PWM,1.4006968641114983
DTW,RDU,1.5949554896142433
DTW,RIC,-2.064039408866995
DTW,ROC,-0.4594594594594595
DTW,RSW,-0.47847847847847846
DTW,SAN,0.2557544757033248
DTW,SAT,0.23641304347826086
DTW,SAV,-1.2278481012658229
DTW,SBN,4.945409429280397
DTW,SCE,2.1030042918454934
DTW,SDF,2.673040152963671
DTW,SEA,-1.4460732984293194
DTW,SFO,-2.1260364842454393
DTW,SJC,-19.962962962962962
DTW,SJU,-7.458333333333333
DTW,SLC,-3.4729542302357834
DTW,SMF,-13.842105263157896
DTW,SNA,-1.173913043478261
DTW,SRQ,-0.5357142857142857
DTW,STL,-0.38701298701298703
DTW,SWF,5.556962025316456
DTW,SYR,-3.5182608695652173
DTW,TPA,1.1394891944990178
DTW,TTN,18.8
DTW,TVC,5.103678929765886
DTW,TYS,-3.299287410926366
DVL,DEN,2.1374045801526718
DVL,JMS,0.18115942028985507
EAR,DEN,-2.4390243902439024
EAR,LBF,-16.571428571428573
EAR,ORD,13.61111111111111
EAT,SEA,6.202898550724638
EAU,CMX,-13.5
EAU,ORD,2.787769784172662
ECP,ATL,-0.9945770065075922
ECP,AUS,10.705882352941176
ECP,BNA,1.7680525164113785
ECP,BWI,-3.0851063829787235
ECP,CLT,0.9411764705882353
ECP,CMH,0.0
ECP,DAL,0.762589928057554
ECP,DCA,3.12
ECP,DEN,19.345454545454544
ECP,DFW,14.669230769230769
ECP,HOU,1.7511961722488039
ECP,IAH,4.466292134831461
ECP,IND,82.0
ECP,MCI,5.444444444444445
ECP,MDW,13.096774193548388
ECP,ORD,13.0
ECP,PHL,1.8888888888888888
ECP,STL,1.9069767441860466
EGE,ASE,8.5
EGE,ATL,0.9642857142857143
EGE,AUS,73.0
EGE,DEN,6.458333333333333
EGE,DFW,13.579937304075235
EGE,EWR,37.228070175438596
EGE,IAD,-6.5
EGE,IAH,-2.3846153846153846
EGE,JFK,4.637931034482759
EGE,LAX,29.46268656716418
EGE,LGA,-12.6
EGE,MIA,24.09259259259259
EGE,ORD,11.991228070175438
EGE,PHL,1.6666666666666667
EGE,PHX,19.523809523809526
EGE,SFO,4.019607843137255
EGE,SLC,0.0
EKO,SLC,5.236734693877551
ELM,ATL,-23.0
ELM,DTW,-1.459940652818991
ELM,PGD,11.928571428571429
ELM,PIE,9.020833333333334
ELM,SFB,5.450704225352113
ELP,ATL,-4.854103343465046
ELP,AUS,3.3586337760910814
ELP,CLT,3.1818181818181817
ELP,DAL,2.630630630630631
ELP,DEN,11.310996563573884
ELP,DFW,7.945072697899838
ELP,HOU,-0.25
ELP,IAH,1.0838206627680311
ELP,LAS,1.3762376237623761
ELP,LAX,-0.5320855614973262
ELP,LGB,-8.375
ELP,MCO,13.923076923076923
ELP,ORD,-0.3179347826086957
ELP,PHX,2.2497861420017107
ELP,SAN,-1.6222222222222222
ELP,SAT,0.5
ELP,SEA,-4.126436781609195
ELP,SFB,3.0
ELP,SJC,3.8
ELP,SLC,-4.615384615384615
ERI,CLT,-4.882978723404255
ERI,DTW,-1.0547945205479452
ERI,ORD,3.595744680851064
ESC,DTW,7.226666666666667
ESC,IMT,-9.142857142857142
ESC,MSP,25.916666666666668
ESC,PLN,-14.333333333333334
EUG,AZA,9.953846153846154
EUG,BUR,5.529411764705882
EUG,DEN,7.3724604966139955
EUG,DFW,21.91358024691358
EUG,LAS,6.596899224806202
EUG,LAX,-1.1974025974025975
EUG,OAK,4.021621621621621
EUG,ORD,2.625
EUG,PHX,3.783673469387755
EUG,PSP,-2.125
EUG,SAN,5.421052631578948
EUG,SEA,-3.5891758917589174
EUG,SFO,6.572834645669292
EUG,SJC,12.777777777777779
EUG,SLC,-5.8126984126984125
EUG,SNA,3.3684210526315788
EVV,ATL,-4.006134969325154
EVV,CLT,2.3157894736842106
EVV,DFW,-2.906779661016949
EVV,DTW,-8.595959595959595
EVV,ORD,4.268656716417911
EVV,SFB,14.613636363636363
EVV,VPS,-0.6
EWN,ATL,-1.0194174757281553
EWN,CLT,-1.392605633802817
EWN,DCA,-3.0
EWR,ACK,14.875
EWR,ALB,3.5080645161290325
EWR,ANC,73.875
EWR,ATL,6.515565679574792
EWR,AUS,8.72678331090175
EWR,AVL,-4.344827586206897
EWR,AVP,-4.166666666666667
EWR,BGR,10.966216216216216
EWR,BNA,9.16207276736494
EWR,BOS,10.324453915823122
EWR,BQN,24.91390728476821
EWR,BTV,20.879518072289155
EWR,BUF,8.66025641025641
EWR,BWI,12.0
EWR,BZN,-2.813953488372093
EWR,CAK,14.217391304347826
EWR,CHS,10.378688524590164
EWR,CLE,13.346103038309115
EWR,CLT,5.619989310529129
EWR,CMH,6.972624798711755
EWR,CVG,4.381443298969073
EWR,DAY,30.133333333333333
EWR,DCA,0.9503386004514672
EWR,DEN,6.130295763389289
EWR,DFW,6.897637795275591
EWR,DSM,-10.0
EWR,DTW,2.656322730799069
EWR,EGE,-1.1951219512195121
EWR,EYW,-1.6643598615916955
EWR,FLL,9.356986421375384
EWR,GRR,19.3048128342246
EWR,GSO,3.8418367346938775
EWR,GSP,7.584474885844749
EWR,HDN,-5.2
EWR,HHH,2.4651162790697674
EWR,HNL,2.5853658536585367
EWR,IAD,6.797919762258544
EWR,IAH,5.906542056074766
EWR,ILM,0.8513513513513513
EWR,IND,9.384
EWR,ITH,19.333333333333332
EWR,JAC,-6.482758620689655
EWR,JAX,9.563567362428843
EWR,LAS,7.4475230898404705
EWR,LAX,7.952171791117618
EWR,MCI,11.18413597733711
EWR,MCO,12.931339225016995
EWR,MDT,0.18421052631578946
EWR,MDW,14.124324324324323
EWR,MEM,-0.13432835820895522
EWR,MHT,10.927272727272728
EWR,MIA,10.306409588327254
EWR,MKE,7.833887043189368
EWR,MSN,22.31304347826087
EWR,MSP,4.888594164456234
EWR,MSY,10.820224719101123
EWR,MTJ,9.59375
EWR,MVY,51.0
EWR,MYR,9.635
EWR,OAK,25.0
EWR,OGG,27.041666666666668
EWR,OKC,23.59259259259259
EWR,OMA,1.3928571428571428
EWR,ORD,8.78278877128394
EWR,ORF,8.836512261580381
EWR,PBI,10.608530083777609
EWR,PDX,11.287096774193548
EWR,PHL,7.9787234042553195
EWR,PHX,2.770877944325482
EWR,PIT,4.948717948717949
EWR,PNS,-5.25
EWR,PSP,21.375
EWR,PVD,7.9757085020242915
EWR,PWM,16.533519553072626
EWR,RAP,-10.818181818181818
EWR,RDU,6.632183908045977
EWR,RIC,6.57847533632287
EWR,RNO,-25.0
EWR,ROC,10.450643776824034
EWR,RSW,10.81329423264907
EWR,SAN,2.78796992481203
EWR,SAT,3.879166666666667
EWR,SAV,7.460431654676259
EWR,SBN,-2.5
EWR,SDF,8.081632653061224
EWR,SEA,5.6347708894878705
EWR,SFO,7.481581798483207
EWR,SJC,16.256410256410255
EWR,SJU,16.16867469879518
EWR,SLC,11.627840909090908
EWR,SMF,20.917355371900825
EWR,SNA,-2.09480122324159
EWR,SRQ,8.525059665871122
EWR,STL,14.791208791208792
EWR,STT,4.075581395348837
EWR,SYR,15.140243902439025
EWR,TPA,9.351656626506024
EWR,TVC,-8.0
EWR,TYS,13.12396694214876
EWR,VPS,12.476190476190476
EWR,XNA,-2.340909090909091
EYW,ATL,3.0090673575129534
EYW,AVL,74.5909090909091
EYW,BNA,38.705882352941174
EYW,BOS,22.257142857142856
EYW,CLT,6.079847908745247
EYW,CVG,11.5
EYW,DCA,13.314465408805031
EYW,DFW,10.536585365853659
EYW,EWR,21.980132450331126
EYW,IAD,32.378787878787875
EYW,IAH,36.20454545454545
EYW,IND,9.5
EYW,JFK,4.181818181818182
EYW,LGA,29.232142857142858
EYW,MCO,-2.4
EYW,MIA,2.8864027538726336
EYW,ORD,13.945147679324894
EYW,PHL,14.431137724550899
EYW,PIE,5.375
EYW,PIT,22.473684210526315
EYW,RSW,-5.0
EYW,SFB,26.40740740740741
EYW,TPA,-9.733333333333333
FAI,ANC,-3.512295081967213
FAI,DEN,-7.2
FAI,DFW,-14.88888888888889
FAI,MSP,17.235294117647058
FAI,ORD,0.35185185185185186
FAI,SCC,-4.214285714285714
FAI,SEA,-1.2089041095890412
FAI,SFO,-27.666666666666668
FAI,SLC,46.5
FAR,ATL,15.0
FAR,AZA,9.777777777777779
FAR,BNA,8.5
FAR,DEN,13.564625850340136
FAR,DFW,10.706896551724139
FAR,LAS,7.295774647887324
FAR,LAX,-6.545454545454546
FAR,MCO,137.88888888888889
FAR,MSP,-0.03773584905660377
FAR,ORD,6.020900321543408
FAR,PHX,1.375
FAR,PIE,-11.88888888888889
FAR,SFB,8.0
FAT,DEN,7.11164274322169
FAT,DFW,8.794285714285714
FAT,LAS,12.389705882352942
FAT,LAX,1.247244094488189
FAT,ORD,8.06578947368421
FAT,PDX,1.0468085106382978
FAT,PHX,4.0078125
FAT,SAN,1.2637362637362637
FAT,SEA,-1.6481069042316259
FAT,SFO,5.873134328358209
FAT,SLC,-2.9608177172061327
FAY,ATL,5.685612788632326
FAY,CLT,-0.6372093023255814
FAY,DFW,-0.32558139534883723
FCA,ATL,-12.0
FCA,AZA,7.344827586206897
FCA,CLT,4.769230769230769
FCA,DEN,8.779816513761467
FCA,DFW,44.90769230769231
FCA,IAH,-1.1666666666666667
FCA,JFK,-2.5
FCA,LAS,14.365384615384615
FCA,LAX,15.904761904761905
FCA,LGA,404.25
FCA,MSP,0.2374429223744292
FCA,OAK,18.666666666666668
FCA,ORD,4.24
FCA,PDX,-3.4
FCA,SAN,-3.3
FCA,SEA,5.003663003663004
FCA,SFO,3.242424242424242
FCA,SLC,-2.517117117117117
FLG,DEN,9.906976744186046
FLG,DFW,1.2021660649819494
FLG,PHX,0.17903225806451614
FLL,ABE,28.85185185185185
FLL,ACY,8.067164179104477
FLL,ALB,13.383084577114428
FLL,ATL,6.852440408626561
FLL,ATW,95.44444444444444
FLL,AUS,8.36501079913607
FLL,AVL,16.366666666666667
FLL,BDL,10.292803970223325
FLL,BGR,-2.0
FLL,BHM,-16.0
FLL,BLV,2.8333333333333335
FLL,BNA,6.35956416464891
FLL,BOS,11.408296943231441
FLL,BQN,13.106741573033707
FLL,BUF,4.956692913385827
FLL,BWI,3.64
FLL,BZN,-7.444444444444445
FLL,CAK,-0.1111111111111111
FLL,CHS,25.48447204968944
FLL,CLE,8.741935483870968
FLL,CLT,1.649214659685864
FLL,CMH,10.194594594594594
FLL,CVG,16.158959537572255
FLL,DAL,1.9126637554585153
FLL,DCA,12.149890590809628
FLL,DEN,3.713495575221239
FLL,DFW,8.639080459770115
FLL,DSM,5.2272727272727275
FLL,DTW,6.177777777777778
FLL,EWR,14.582724538031801
FLL,FNT,-0.5333333333333333
FLL,FSD,14.25
FLL,GRR,13.952380952380953
FLL,GSO,7.1875
FLL,GSP,43.509433962264154
FLL,HDN,-11.125
FLL,HOU,2.3909626719056973
FLL,HPN,15.216606498194945
FLL,IAD,-0.30919220055710306
FLL,IAG,-0.9629629629629629
FLL,IAH,6.942748091603053
FLL,IND,10.654054054054054
FLL,ISP,16.243055555555557
FLL,JAX,6.455
FLL,JFK,17.82905982905983
FLL,LAS,9.07158836689038
FLL,LAX,3.672268907563025
FLL,LBE,1.9775280898876404
FLL,LCK,9.311111111111112
FLL,LEX,40.56896551724138
FLL,LGA,7.641609317098994
FLL,MCI,1.8106796116504855
FLL,MCO,6.887626262626263
FLL,MDT,16.733333333333334
FLL,MDW,3.995145631067961
FLL,MEM,9.360655737704919
FLL,MHT,4.27027027027027
FLL,MKE,6.419354838709677
FLL,MSP,2.140625
FLL,MSY,6.705882352941177
FLL,MYR,3.039408866995074
FLL,ORD,7.630588235294118
FLL,ORF,22.06896551724138
FLL,ORH,16.074468085106382
FLL,PBG,8.843373493975903
FLL,PDX,2.8076923076923075
FLL,PHL,10.067546583850932
FLL,PHX,10.976415094339623
FLL,PIA,-12.875
FLL,PIT,9.903225806451612
FLL,PNS,27.85185185185185
FLL,PSP,-26.0
FLL,PVD,9.474103585657371
FLL,PWM,-20.0
FLL,RDU,12.196620583717358
FLL,RIC,20.265861027190333
FLL,ROC,12.0
FLL,SAN,16.474137931034484
FLL,SAT,0.8701298701298701
FLL,SDF,16.122222222222224
FLL,SEA,2.780730897009967
FLL,SFO,2.4142538975501115
FLL,SJU,9.632842757552286
FLL,SLC,0.22145328719723184
FLL,STL,5.141791044776119
FLL,STT,3.5654761904761907
FLL,STX,6.106870229007634
FLL,SWF,15.032786885245901
FLL,SYR,16.4
FLL,TPA,4.413489736070381
FLL,TTN,14.243243243243244
FLL,TYS,20.072992700729927
FLL,USA,11.304347826086957
FLL,XNA,22.3125
FLO,CLT,-7.625
FNT,ATL,-13.186666666666667
FNT,AZA,38.67857142857143
FNT,BNA,25.20689655172414
FNT,BOS,18.142857142857142
FNT,CLT,1.5
FNT,FLL,82.77777777777777
FNT,JAX,7.818181818181818
FNT,LAS,-4.269230769230769
FNT,ORD,1.9893617021276595
FNT,PGD,26.77
FNT,PIE,21.03960396039604
FNT,SAV,-4.0
FNT,SFB,10.546296296296296
FNT,SRQ,20.651162790697676
FOD,DEN,150.375
FOD,MCW,20.24561403508772
FOD,ORD,-11.6375
FSD,ATL,6.449275362318841
FSD,AUS,3.1176470588235294
FSD,AZA,8.353846153846154
FSD,BNA,84.1304347826087
FSD,CLT,-9.55
FSD,DEN,6.553191489361702
FSD,DFW,13.525179856115107
FSD,FLL,28.833333333333332
FSD,LAS,7.283185840707965
FSD,LAX,31.333333333333332
FSD,MCO,-16.666666666666668
FSD,MSP,-3.450789793438639
FSD,ORD,6.224252491694352
FSD,PGD,8.12
FSD,PHX,5.0754716981132075
FSD,PIE,8.035714285714286
FSD,SAN,8.88888888888889
FSD,SFB,8.272727272727273
FSD,SNA,12.0
FSM,ATL,-1.0588235294117647
FSM,DFW,5.567656765676568
FWA,ATL,3.3745098039215686
FWA,AZA,15.485714285714286
FWA,CLT,5.287234042553192
FWA,DFW,12.607792207792208
FWA,DTW,-1.7722007722007722
FWA,LAS,14.586206896551724
FWA,MSP,2.764705882352941
FWA,MYR,3.5294117647058822
FWA,ORD,4.182291666666667
FWA,PGD,26.08910891089109
FWA,PHL,19.6
FWA,PIE,14.135416666666666
FWA,SFB,8.326923076923077
FWA,SRQ,35.45454545454545
GCC,DEN,4.667731629392971
GCC,SHR,-11.0
GCK,DFW,2.4108108108108106
GEG,ATL,-1.5416666666666667
GEG,AZA,40.75
GEG,BOI,1.0924657534246576
GEG,DEN,1.9134146341463414
GEG,DFW,7.689795918367347
GEG,LAS,0.7477477477477478
GEG,LAX,0.11693548387096774
GEG,MDW,6.5
GEG,MSP,2.00593471810089
GEG,OAK,-3.7171052631578947
GEG,ORD,24.254901960784313
GEG,PAE,-4.523076923076923
GEG,PDX,1.18562874251497
GEG,PHX,5.672456575682382
GEG,SAN,0.7225806451612903
GEG,SEA,0.7604355716878403
GEG,SFO,4.8875
GEG,SJC,1.5925925925925926
GEG,SLC,-0.1945945945945946
GEG,SMF,2.8426395939086295
GEG,SNA,46.714285714285715
GFK,AZA,7.644444444444445
GFK,LAS,-0.22950819672131148
GFK,MSP,-4.440619621342513
GFK,SFB,50.166666666666664
GGG,DFW,6.931297709923665
GJT,AZA,8.72972972972973
GJT,DEN,16.174168297455967
GJT,DFW,3.586826347305389
GJT,LAS,27.472727272727273
GJT,LAX,1.125
GJT,MTJ,-12.2
GJT,ORD,-7.5
GJT,PHX,-0.4986376021798365
GJT,SLC,4.5514018691588785
GJT,SNA,3.0
GNV,ATL,0.7136204889406287
GNV,CLT,4.908273381294964
GNV,DFW,12.53191489361702
